Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BOEWGprgg2Y/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BOcjF0njV2-/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BOcmj7lj4Fq/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BP-bIvfAoOC/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BP5ZZDFgjra/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPN6ZysgUDs/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPRAtl3gozN/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPdYdhgAA97/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPfxb_BAkxK/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPgAfbrgAwC/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPkHdnCATMn/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPpJifKAWfL/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BPvPpkGA1vd/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQ0rZTRDg8v/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQFLLd_gIhk/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQIsZtdgSKe/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQN53ruABWX/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQOWH47ATvo/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQQkqiSgIaD/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQV6I7-gG5U/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQZc6GRA8gQ/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQa7VhNg3Sz/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQa7a4-ggnd/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQa7hgigeKX/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQdgT9ZA3PX/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQjayuYg7Tx/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQvLZtwjZst/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQxW8oEDQAQ/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BQxjaXrj5te/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
