Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDRLPqYpKW1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"These bops had me hype! ✨✨ Party in Club Basement with Alex, Lulu, Ella Bella and Nick!",25708,"2,554,502",2020-07-30T13:45:00.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDSJ4ObponK/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Everybody, I want you to sing it loud: I’M LIMITLESS ... That’s right my baby ... now never forget it! #Repost @jlo.no.1",7002,"4,286,624",2020-07-30T22:53:44.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDUy0Rcp9jJ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Lazy summer daysies ✨☀️✨,3482,"516,834",2020-07-31T23:28:30.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDWfr8dpdXV/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Good morning everyone!!! #MorningFace,30636,"2,515,857",2020-08-01T15:19:50.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDY9-Mzpbpa/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Empathy: The ability to understand and share the feelings of another. ✨❤️✨Happy Sunday ... 🌼,10500,"1,366,959",2020-08-02T14:22:57.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDejYbHpVrY/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Can you tell I’m smiling under this mask? 😊 We wear our masks to protect ourselves and each other. Wearing is caring 💜💜💜 #WearAMask #CentralPark #NYC,13107,"1,897,898",2020-08-04T18:26:02.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDfPTU7JtF1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Time to lay it all out on the stage! 💃🏽✨Don’t miss the #WorldOfDance semi-finals TONIGHT!!!! Check out some more BTS with my favorite squad at the link in my bio. 👀 @nbcworldofdance @egt239 @derekhough @neyo,2408,"1,619,737",2020-08-05T00:50:20.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDrMXHup8zX/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Woke up this morning feeling extra grateful and excited! 🤍 Want to know why? Comment below if you wanna know what I’m working on!,27426,"5,774,877",2020-08-09T16:15:56.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDtw8-HpC3N/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,To show the world your artistry is what every dancer dreams of. 🌟It’s all coming down to this. Two night finale this week: 10pm Tuesday 9pm Wednesday. ✨❤️@nbcworldofdance #worldofdance,1804,"1,894,129",2020-08-10T16:13:49.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDwRf6RJFds/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Mood. Tonight. 10PM. 😮😍@nbcworldofdance #worldofdance,3513,"13,962,150",2020-08-11T15:36:23.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDz1so6JJ2B/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,LET’S GOOOOOO!!!!!!! These dancers are ready to battle. It’s anybody’s game. Which act do you think is going to take the $1m prize?!!!! Finale tonight at 9pm! ♥️🌟🤩👏🏼#WorldofDance @nbcworldofdance @egt239,3440,"8,414,218",2020-08-13T00:50:43.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CDzG9gaJRL8/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Rarely am I left speechless but #MDC3 really left me with no words. Truly one of the best performances we’ve had on the #WorldOfDance stage. Love can truly keep someone alive. Tune in tonight to see who will take home the $1m prize. Trust me, you won’t want to miss it. ♥️ @egt239 @nbcworldofdance @derekhough @neyo",2407,"2,700,254",2020-08-12T18:02:48.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CE-GUvEJgg8/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,I’m young enough for you...so don’t worry about it 😂 #TBT #AmericanIdol,2753,"2,094,965",2020-09-10T20:59:35.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CE182Scp2S3/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Wishing everyone Peace and Love ❤️ Happy Labor Day!,18440,"3,085,171",2020-09-07T17:02:30.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CE4cTR_p_hr/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"New York is my city.🗽💛 Wearing #CoachxBasquiat, @Coach’s new collection featuring Jean-Michel Basquiat’s iconic artwork (he captured NYC in a way no one else did). #CoachFamily #coachny",4405,"3,030,445",2020-09-08T16:16:03.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEAbTRBpQBo/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Don’t want to keep you all waiting too much longer..... 😏🤍 #SomethingIsComing 📸: @lacarba,7643,"1,046,247",2020-08-17T22:09:36.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CECNpOrp-mL/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"I can’t believe it’s the 20th anniversary of my 12th Film #TheCell! It’s one of the most exciting experiences I’ve ever had making a movie ... from the storyline to the incredible sets and costumes, everything about this movie echoed a limitless mentality. Celebrate with me by watching today anywhere you can stream the movie! See the full video on my YouTube channel. Link in bio.✨👁✨",5555,"2,514,836",2020-08-18T15:05:17.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEJ7j12piBr/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Together we will #RiseFromTheAshes. 🙏 Join me and my dear friend @ZuhairMuradPrivate and @ZuhairMuradOfficial in helping the people of Beirut who have lost so much in this devastating tragedy. 100% of profits from this limited edition tee support the relief efforts of the @lebaneseredcross and @offre.joie who are on the ground responding to humanitarian needs for the people of Beirut. Please join me and get yours at the link in my bio. 🤍,18130,"1,679,093",2020-08-21T14:44:39.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CENEADXpCao/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"💜🤍💜

Brendon is my nibling and this is their story...Draw With Me is a short film about accepting change and challenges with love knowing when we do everything is possible 🌸 Please enjoy the first 5 minutes of this incredible story. Stay tuned for the full documentary at film festivals worldwide and coming soon on VOD. A film by @ithakafilms @marcomaranghello @lyndalopez08",3951,"1,959,064",2020-08-22T19:57:58.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEQKYkwJatJ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Sunset glow...
#JLoBeauty coming soon",13502,"1,452,096",2020-08-24T00:49:38.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEW8tifp9oc/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,👋 #CoachFamily! The Fall 2020 story begins tomorrow. Can’t wait for you to see what we have in store! #CoachNY @Coach 💜🤍,1782,"1,618,759",2020-08-26T16:05:13.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEXrd1IJkSC/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Thanks for having me Macho. 💋 link in bio to subscribe!

#REPOST @arod
@barstoolbigcat and Jen got off to a bad first impression but I’m happy to say they’ve settled their differences! 😂
.
Jen’s episode of #TheCorp drops at midnight! I can’t wait for you to hear it!
.
Thanks for coming on, Macha ❤️",1839,"2,144,819",2020-08-26T22:56:48.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEZzIPopWa1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"This day had me feeling all the feels. Thank you @coach for this beautiful story and thank you mom, Max and Emme for being who you are. #CoachFamily #CoachNY #ModernFamily #CoachFamilyStory",3284,"3,046,612",2020-08-27T18:42:13.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEaHGN2pwL7/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"✨ I had a dream, I got everything I wanted. 💛 #CoachFamily #BTS @coach",10779,"6,981,872",2020-08-27T21:33:44.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEeyBtBJI49/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Purpose ... his life was full of it ... thank you for inspiring us all, @ChadwickBoseman! #King #RestInPeace",9938,"1,242,787",2020-08-29T17:05:24.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEmK1gOpRaV/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Max and Emme are my world. When I think about what their lives will be like if we ignore the significant impact climate change is having on our planet, it breaks my heart. We need to do something about it and take action NOW. That’s why I’m pinky promising to #VoteLikeAMadre for candidates who believe in science and will work to protect the environment. All the madres out there, will you join me? ✨🌍 ✨",14571,"1,175,374",2020-09-01T13:56:52.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEuZ0UkJMHG/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Happy Friday 🤍,19510,"2,061,530",2020-09-04T18:41:42.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEw0Hb_JWth/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Can u feeeeeel it... new music just around the corner!! ✨🎵 @ryantedder,5641,"845,060",2020-09-05T17:09:59.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CExYKZkJkcy/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,💔#BREONNATAYLOR 💔 let’s not forget if you aren’t outraged or awake PLEASE watch @nytimes documentary that aired last night on @hulu and @fxnetworks about the murder of #BreonnaTaylor. #NoJusticeNoPeace #Repost from @daniellepriano,2660,"1,654,531",2020-09-05T22:25:20.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CEzgsGSpMkk/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Labor Day weekend mood 🤍🤍🤍,7330,"1,165,039",2020-09-06T18:17:57.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CF00mvqJuaV/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Back to basics ✨🤍💙,26667,"3,589,704",2020-10-02T03:02:37.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CF4tmGYpvVy/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,#WeekendMood ✨ #PaTiLonely @maluma @vodkabeluga #BelugaVodkaPartner,4629,"4,757,937",2020-10-03T15:19:24.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CF8KThLJ8Lm/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Sun Daze 🎃🧡🌅,7625,"1,785,947",2020-10-04T23:26:55.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CF9-SvDpvWz/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Monday mornings have never been sweeter. ☕️ 🤎 I chose to invest in @DrinkSuperCoffee because I believe that Positive Energy ⚡️✨ creates Positive Change. #ChoosePositiveEnergy #SuperCoffeePartner,8730,"1,078,482",2020-10-05T16:20:26.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFAcad3JQ6m/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"🤍🙏🤍

“I really want to believe deep down inside that there is a day in our future when we’re all going to feel like one nation again...” 😢",8434,"5,365,732",2020-09-11T18:51:50.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFFI_U9JlHm/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Celebrating ONE YEAR of @hustlersmovie!!! 💜💰✨@egt239 @constancewu @lorenescafaria @iamcardib @keke @lilireinhart @lizzobeeating @missjuliastiles @tracelysette @madbrew,3826,"2,510,546",2020-09-13T14:38:02.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFH3XvqpynA/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,SAVE THE DATE 💕!!!! @marrymemovie is coming to theaters this Valentine’s Day. RSVP by dropping a 🤍 in the comments! ✨#OwenWilson @maluma @egt239 #MarryMeMovie #MarryMeAlbum #NuyoricanProductions,8732,"3,579,839",2020-09-14T16:01:15.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFK9YsTJfN_/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Feeling golden. ✨ Holding on to the last few moments of summer ... 🌤 #GlowCheck,15565,"2,558,235",2020-09-15T20:51:15.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFKyaoVpQDW/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"♥️♥️♥️ Repost from @enews
•
Let E! introduce you to that generational greatness. 👏#HispanicHeritageMonth (📷: Getty)",8490,"1,187,160",2020-09-15T19:15:23.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFPhOciJnud/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,I ❤️❤️❤️ my new snakeskin and sparkle boots! ✨Check out all the new styles from my #JLoJenniferLopez collection at @dsw. 💋🚨 Link in bio. #MyDSW 📸: @gregswalesart,13983,"1,986,001",2020-09-17T15:21:23.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFQZsWhJeHL/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"LET'S ... GET ... PROUD! It's Hispanic Heritage Month, and I am thrilled to be celebrating the 20th anniversary of #LetsGetLoud. Join me and my friends @ProjectPulso to watch an exclusive behind-the-scenes video of my Super Bowl Halftime Show. Check this—and many other proud Latinx moments—out, all month long. #LetsGetProud #HispanicHeritageMonth #PulsoTalk #TBT Captured by @jasonbergh",3043,"2,898,399",2020-09-17T23:36:13.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFTL9vzJ5Xg/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"I am heartbroken to hear of the passing of Justice Ruth Bader Ginsburg. She was a true champion of gender equality and was a strong woman for me and all the little girls of the world to look up to.
 
Throughout my life, I’ve been fortunate to meet so many amazing people … but there’s those select few where there’s an instinct inside you that tells you to pay close attention. And I did. When I met her I was hanging on to her every word…
 
I will always remember what she said to us the day we met her: “Be the best you.” It was simple yet profound. Thank you RBG for fighting all these years. We will honor you by continuing to fight for equality, empathy and justice for all. 💔 #RIPRBG ✨❤️✨ 📷: Fred Schilling",5984,"1,180,772",2020-09-19T01:32:34.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFVfdLzJ81E/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Vacation vibes 🏝🌊 #SummerNights #SummerSunset 📸: @lacarba,34723,"4,364,015",2020-09-19T23:01:21.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFX4nNSpAj3/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Throwback to this unforgettable catwalk one year ago! 🌿✨ @versace @donatella_versace,6222,"678,452",2020-09-20T21:19:40.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFZjLIEJREd/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,🚨 My two song collaboration Pa’ Ti - Lonely with @Maluma is almost here! ✨ Don’t miss the @TikTok Live: Behind the Video and two-part premiere event this Thursday at 6pm EST / 3pm PST. It all starts on TikTok. 📸: @lacarba,11098,"8,429,601",2020-09-21T12:51:58.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFckIwSpEsu/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,🚨 2 days ... #PaTiLonely @Maluma. Pre-save now at the on bio.,5360,"3,588,385",2020-09-22T17:09:24.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFfstM9J2UD/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,🚨 Tomorrow. #PaTiLonely @Maluma @TikTok,2787,"1,758,335",2020-09-23T22:10:31.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFh1GoZJb7c/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Cuatro horas ... #PaTiLonely @maluma @tiktok 📸: @lacarba,12039,"2,233,160",2020-09-24T18:01:24.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFhjUXIJPJs/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,🚨 HOY / TODAY. #PaTiLonely @Maluma @TikTok,4228,"2,952,621",2020-09-24T15:26:12.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFiWJzQJIvw/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Finalmente está aquí! / It’s finally here! ✨🚨✨ @Maluma #PaTiLonely Stream at the link in bio. @edgenyc,12295,"6,225,315",2020-09-24T22:59:55.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFk0gMcpf-A/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Happy #nationaldaughtersday to this lil coconut... you are my sunshine and my whole heart...☀️☀️☀️🎶🎶🎶,5717,"3,772,442",2020-09-25T21:54:12.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFkoUR0JzYQ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Thanks for kicking off the #PaTiChallenge @CharliDAmelio ... you killed it! Can’t wait to see everyone’s dances. Vamos!!! ✨✨ #PaTiLonely,2068,"3,986,012",2020-09-25T20:08:01.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFn3OiGpZx-/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Fired up 🔥 📸: @lacarba,5165,"851,621",2020-09-27T02:15:24.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFnuVybJ5du/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,#PaTiLonely OUT NOW. 🤍 Outfit complete by #JLoJenniferLopez @dsw 🔥,4260,"3,260,358",2020-09-27T00:58:10.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFpMZ7OJ8lR/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,We brought the moves to #PaTiLonely two-part video🔥🔥 This is my favorite part ... what is yours!? ✨ @maluma,8176,"3,355,472",2020-09-27T14:40:01.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFrmqM6JvGk/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Monday morning ... let’s go! ✨✨✨ #PaTiLonely 📸: @lacarba #bts,7620,"1,050,085",2020-09-28T13:07:36.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFtHCpsJRpS/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Ain’t no love like this ♥️♥️
🎶When I see your face there’s not a thing that I would change...
Cause boy you’re amazing just the way you are... 🎶 happy #nationalsonsday!!!!",4488,"4,962,304",2020-09-29T03:10:08.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFw7LdAJ6Oc/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Just a lil fall outfit energy. 🍂 Head to dsw.com/jlo to get your fall on 🤎 #MyDSW #JLoJenniferLopez @DSW #DSWpartner,13287,"1,977,226",2020-09-30T14:43:06.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CFzlhtJpIT5/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"My first-ever design collab with @coach❗ (Excited about this one.) You guys know I do a lot, so I need a bag that does too. ✨💖 My special-edition Hutton is available now. #CoachxJLo #CoachNY #CoachPartner",4549,"807,938",2020-10-01T15:31:37.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/CG0QPs2pgYx/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Hello Monday!!! Ready for action!! Swipe for a closeup of my fave @dsw boots. #JLoJenniferLopez #DSWPartner,6392,"1,221,089",2020-10-26T18:16:18.000Z,Photo
